group_id,split,label,canonical_path,sha256,phash_hex,exact_duplicate_count,exact_duplicate_paths
g_003303,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/14868.jpg,1585f809a9f0f8e7f766d1901c85b4ec3b48a841492db0f29e1bce00afdb9346,f467b3cf0a2f19c0,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/14868.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2216.jpg
g_022924,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10099_1.jpg,1586442751fef0871e8cf40c3416be37bb4c3ae643c65e0ed111d90c0d749190,c2bbc8f2241b46f7,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10099_1.jpg
g_022924,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04921.jpg,993d9fef18b65741a66942057301ced61c496a9d115c4e63b88120ea23146300,c2fbc0f2241b46f7,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04921.jpg
g_003305,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/02234.jpg,1588a325038a59b181537c388e10853299624f42a08143883394ed44838ac5ec,f3b81f288f81b533,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/02234.jpg
g_003306,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08244.jpg,158a774f607708a88883dc6fbe77d345709bf8de2d8b8d9effe4e5e4d7a57b1d,cbdc8133ce19f1cc,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08244.jpg
g_003307,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17988_1.jpg,158a91b1f55f3d78034ec1221db9b68a74913eba21a61ec21260d40b27a1bf8e,ed95b5a5aa6a5451,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/17988_1.jpg
g_003307,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12895_1.jpg,73b53408cd8eefe15ed6c0ee7066cc2971988dd8f3d31a126cfea5bf5f69e459,ed95b5a5aa6a5451,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12895_1.jpg
g_003307,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10984_1.jpg,fccbc09416a720650e697aa4cd1f9424f720ee8eeff78e379dfd8db08773f96e,ed95b5a5aa6a5451,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10984_1.jpg
g_003308,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14337_1.jpg,158ce4eb7adc7f95f18cb76f2f73f35208460175e65b2b60cfbc62d4f0eac588,e414dbeb64151bec,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/14337_1.jpg
g_003309,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18799_1.jpg,158d3b046ec1033e6d57c50997b445a74922b79245924c650553447ad4e55fac,f9189886c6e6e5f1,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18799_1.jpg
g_003310,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/07159.jpg,158e9407b588bd3887405b6af3bd8d5576334d26c71ab397c37e8fb517bd97c7,d82f979bc5426b2c,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/07159.jpg
g_003311,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/18038.jpg,1592c54a5c3a9b57525c62434236c5eb36f14859663558cc7d8042adf55e5122,c64e4ec6eae6c4c6,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/18038.jpg
g_003312,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/06499.jpg,15932210702a47c213fc76afc6c67554d2d23edd3b90bc9a7305d6f931ac1f95,b8f54acd1d823ea5,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/06499.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1498.jpg
g_003313,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10654_1.jpg,1594a994b36aa31e1a29194e6a7b31a97dd9251d34a827c93f1b11a5f6884e42,80ff07f32b80dfe0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10654_1.jpg
g_003313,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09572.jpg,da514a8b4d2bfc2d220c5aad5ce5b1cd1e7382b0f65a3f5f552525da271f1da4,80ff07f32b80dfe0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09572.jpg
g_003314,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/15716.jpg,15985582266885200f4255d36afcdb104278b0e6419b3cc4b24e32ff4c2147b2,f6323f1d1c1d111f,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/15716.jpg
g_003315,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/16194.jpg,159a4925eb1b94d2c91a2ad951c1c6a1625be8385af48605c329ce1e010b90c4,8b4b03c397223dfe,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/16194.jpg
g_003316,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/19893.jpg,159ce5f170db66b29e1261b98e81b46564a047179f47652089fa5f3157d4c9e5,d4cb1853f733f424,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/19893.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_497.jpg
g_031891,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06394.jpg,159e6b2762f10b007c8a63f5455d5d5f063c085f75e6e13ef52d3ff65bfb6902,f3cc952bca10b5e5,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06394.jpg
g_031891,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00875.jpg,d53795501b7a00aea8e85295e19bf9d20639a4ebd93ba5d2bc79810e1f572611,f3cc9d2aca10b5e5,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00875.jpg
g_003318,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/10526.jpg,15a0059e28c76762e963fd400f3613d614e0e5d8f3c5fd1bbc37060918745cf4,84c3697b39ebd216,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/10526.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2588.jpg
g_003319,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11198_1.jpg,15a0cb3f3b9c057876a41a059751d26874dc663860d5fbe078f5c8822fddb11f,8e91e16e1f8c62f3,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11198_1.jpg
g_003319,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13083_1.jpg,9334e2c893530d9a6df64375393ad718d020ed1378800d7d580183107bb0469f,8e91e16e1f8c62f3,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13083_1.jpg
g_003320,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06171.jpg,15a295311aaa01a7e3d2debf63b3a9c98606e4b43f22eb02034193caed0232a1,d42688cf7f36b4c4,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06171.jpg
g_003320,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00656.jpg,6f3e64f67a7f3abcd167ccacce2dc079fa09243069b2d7a3da9019ff8878d849,d42688cf7f36b4c4,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00656.jpg
g_003321,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13304_1.jpg,15a2bd30f4530a8321504d9a397f60f82a4ce4f2f5483cdeb3cecbd5e38ae691,ff230b8e8d9e1616,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13304_1.jpg
g_003322,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13728_1.jpg,15a3532d3449b303639fc3c378da301b6aa21311cda8335e653abc850ae4032e,b1638cd15cbce38e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13728_1.jpg
g_003323,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/08475.jpg,15a6e2727b5c2192632f01f6066783e31ccba4190fe175af4e566993bbe2a944,bcbceb995090b66c,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/08475.jpg
g_003324,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/05756.jpg,15a7d490c2c1213e63c19e8eb90f1c1dd9b7c6dc9827a1f543d9ef5af845664b,d76671edb8429ac2,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/05756.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1842.jpg
g_003325,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/07884.jpg,15a8381d8a6f991ca5c211a3fd0fd763673951e66db39ac921a184fad434fdfb,f79e56c2338c14b3,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/07884.jpg
g_003326,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18091_1.jpg,15a885be81f7dc5c87f542dcd1ee7b414b24ed0c17a49ad034a5d6b8d9af2e22,f43b39995a6c2c9c,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18091_1.jpg
g_003327,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/07433.jpg,15a9316e6324777baa3be7eaac20a5bd5b60c982a4a2af5ff5521e4c343fe620,f34cd338ae239c0f,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/07433.jpg
g_003328,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/17965.jpg,15aa913d4161adc44b3bdce1375330936b1a0645f223cbf2b132cf73885f1c71,dbe80f2d4073f925,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/17965.jpg
g_003329,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/00741.jpg,15ab2a5cbb6f0f73a6a6e66ce0f397fd1c175db7355329d77d708efeda331e71,ffcfd45da0a44035,3,dataset/concrete-crack-images-for-classification-mendeley/Negative/00741.jpg|dataset/concrete-crack-images-for-classification-mendeley/Negative/05140.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_139.jpg
g_003330,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01913.jpg,15aebe9522c79ba06cc0930ddefd988895247ba84cd3856b27644024e859e07c,bd83d068bd8f27b0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01913.jpg
g_003330,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/07510.jpg,989a135e6ce9b7639a11ac6609d3c00bd30d121870eef8258e70ac8764cead51,bd83d068bd8f27b0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/07510.jpg
g_006726,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09210.jpg,15afd862ab7aec0e6588111501a362fa007cc14863f3218dcb07565d94ba92a3,c1abc470bf9f43b0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09210.jpg
g_006726,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03818.jpg,2c2ac20e0df0fbd5ec038270717a295b5c04c70cc223fe4e314fb1055ed187fc,c1aac472bf9f43b0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03818.jpg
g_006726,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/19818.jpg,47f354f5573288d4cebb840099d2d7561d94cab374bda9e7a1eda836edce743e,c1aac472bf9f43b0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/19818.jpg
g_003332,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09025.jpg,15b2edf66ed1fb193bd48fb46b41ac4da743376cba31b9fa1425683deef89ba9,bcd28fe4780d7c07,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/09025.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_447.jpg
g_003332,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03627.jpg,6dde2d1e391ba20d3d3d83c2c64e77b190c53b12edf7c7c47537777ed528e89f,bcd28fe4780d7c07,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03627.jpg
g_003333,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18118_1.jpg,15b6018157014b3327045af8c7f9ea8bf860c6a27cc4f540937146931ee68ec7,c22f9fd844e6a751,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18118_1.jpg
g_003334,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/16795.jpg,15b7976b192dc0824df4e004dd3bf395a565ddc2a15d9afcd5b823dc7a43d64d,e1015eed40f2f75a,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/16795.jpg
g_003335,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/11490.jpg,15b8188547c8451720da1b0ababd7aab63731dd562139dfd8efe2d761375f7f5,c667763313a137e4,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/11490.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1260.jpg
g_003336,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08130.jpg,15bb4f26f3eebe3b409fed8d3ab0c2965e943aabb5881caee53fb0ad6ff3cb5e,af9bd06c17c3605e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08130.jpg
g_003337,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/06397.jpg,15bbf6f9799f4a81014a4e6ebd26b0f9e4e5940257fa30602a613f39b4d653fc,9d75665905f1b9c4,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/06397.jpg
g_003338,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03151.jpg,15bc0f33c2e4650ba57a630d5c4196bb36306360e5b747ef34e6ccef2d992055,cd0fd569309d6c3c,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03151.jpg
g_003339,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/12076.jpg,15bcd2ab61d55c557ed50e8b0e0cf2335081fcc18b7f7edb92ae474da722c7de,e8b09dd035381eef,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/12076.jpg
g_003340,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01390.jpg,15be42c4bf6a9c03f0f7b236adb0786c740a0d8727d690e72828850207fea1a5,e59bc478b24f62f0,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01390.jpg
g_003341,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05296.jpg,15be48547d022fba0db2d757b6e41c26b74f30c736407c2ea9898fc8e56c2cd8,e0fa950af601fe78,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05296.jpg
g_003342,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13658_1.jpg,15bf2aeff32589f7318758919970718d456cfc52b56abf9f93ce3b66fbb0e1b0,d8c99434ef0bf266,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13658_1.jpg
g_003343,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/14166.jpg,15bfb358f4cbe7bde389fb54ee3c4839417eb26f75da0640e9869d39b7d6b0af,e524bb6f089976c6,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/14166.jpg
g_003344,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18023_1.jpg,15c0fd196d8a4f7e22a360a7510a530206e442fa71ceb663b38748a0c31f25cc,dee9d31534e5409e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/18023_1.jpg
g_003345,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09240.jpg,15c1242b63114904a8a764b580cb7e7b959662a71ec9e2d3fa24f1614b722781,c3a5263c1db77287,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09240.jpg
g_003346,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/13233.jpg,15c2391cce6c29c1c695b19089af7d68fee1be91f2852384c6461594b0ebd318,9acc32e3fbb401b3,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/13233.jpg
g_003347,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/13828.jpg,15c2c0f4b657a013a5c512a610e9310a9219c357f317614845c5f20467c29e4c,e31ba49b8f0562fa,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/13828.jpg
g_003348,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/16905.jpg,15c5019c30e3be1578c696b142e46273c37741cb32faab54e35228d03c1a8990,d362e1a4dec9b0ec,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/16905.jpg
g_003349,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13823_1.jpg,15c5f88bf57e0eca6107b3d148c0c6b6899c8cb922b42b70cbccbf7aa1708367,c96969ada5b5d292,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/13823_1.jpg
g_014611,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/02897.jpg,15c67f7eb22f76f4217b6d960a90cb875e999d8e098c71c5febb615929bffb9c,e8f4d22cf6cb0c72,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/02897.jpg
g_014611,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08443.jpg,615d361a609386ae50b8c79eb0b5cb76174cce4d7b0dbc19d845e313897bcfc0,e8b4d22cf6cb0d72,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08443.jpg
g_003351,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05571.jpg,15c6b757420c01733a3cc42bbed6aec948ee13dbb21c35314b64aafccd09a469,b11c1c0f9e0cc7df,2,dataset/concrete-crack-images-for-classification-mendeley/Positive/05571.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_170.jpg
g_003352,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03581.jpg,15c6bbe17dea2ed0eeb7ba9ffe1bcd37876ca07b77c9f252d2d874d82664d4d6,96bbdce656890693,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03581.jpg
g_003353,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05105.jpg,15c704b529f52ee8108d539fba534148312e61f654274f282f1ad7c0820e9137,88197e6fb9c8a4d3,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05105.jpg
g_003353,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10171_1.jpg,493e46a06e6a218306d0c7c7e5c4e54c4565a1b88379cc5aeaffc5eaf18dbe4e,88197e6fb9c8a4d3,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10171_1.jpg
g_003354,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/17958.jpg,15c987294cd3d75867da70f59e50787cf91a2ea40a965f043c6d476fc959b1b4,ded8d836a18535ad,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/17958.jpg
g_003355,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/00583.jpg,15ce2cc01890382663c0a7fa5f7c3d83686103a370c2c4886aff7f422616bc7f,856a6fb6d58671b0,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/00583.jpg
g_003356,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/12798.jpg,15cf06e9c200dcdaa00cacdad85ba437c5acc28d16ed4156bc8f0a9a153905cc,c268cd3332dd6b65,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/12798.jpg
g_003357,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11250_1.jpg,15cf7126c946f8dd6686375a2bd75026c1beffaf54584995e17cf7085f1ed6ef,cab46956add255aa,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/11250_1.jpg
g_003358,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/02743.jpg,15d25fd2a3c5f72ca4bbb678b47020f398fe57e415768c01c36d792624176a2b,e7d2052fe36750b1,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/02743.jpg
g_003359,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01092.jpg,15d314db110b03cfe2313a71c88c1be4d6c3a19bfce4b3f02fb3e842f879ee3f,db17138b9ecaa54a,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/01092.jpg
g_023708,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01971.jpg,15d3db1185bf1cf665f4caf19cc9d79002b6bbfcdd28f7da18fce8377bf28d03,d1de9631ec88f30e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01971.jpg
g_023708,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/07570.jpg,9e373eb3a2c0000b40834929592b873ca9875297c09eb1f3c39121a886e4c16d,d1de9431ec88f38e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/07570.jpg
g_003361,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03424.jpg,15d4761a717760eddeef5a952f7d530c900c3a7d637c56cbb3bfae5475aa8ed6,be9f463389333c86,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/03424.jpg
g_003362,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/15393.jpg,15d7a27e7db66b8786b97ef5ff1fe96ed196280c6741c4f5c3ad63e166fc7494,ee6a96496d32499e,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/15393.jpg
g_003363,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/00680.jpg,15da756b36f4454a92e0744b25d0b1f79a2db9dcd7b64dc716fd962d4c5072ce,834af1810b2ffe73,2,dataset/concrete-crack-images-for-classification-mendeley/Negative/00680.jpg|dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2574.jpg
g_003364,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04432.jpg,15e045f7dcb08ff7baca580efd80ffa95d0e9a41137104214b2f28c5145961c8,e49fde2596e8251a,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/04432.jpg
g_003365,val,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/16150.jpg,15e077110443a98c8f705bbdfcdd6eced0dd56e80e6bc7cd4b9c96de178183df,8c7b0fec3641396e,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/16150.jpg
g_003366,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/17737.jpg,15e15a5f64694c9283bc0e982e2feba6629d9f7c80fad2906f1acb75b36a21c9,e921de650dccceaa,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/17737.jpg
g_003367,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/05292.jpg,15e182e7cfa705e8c8aa9d9203bbba015d28318186a15779b133b04cc189b422,c60ea735de4f050f,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/05292.jpg
g_015391,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06111.jpg,15e3c10ba28027dc6ae463377ca0b1682b3ffec2fa049c0a42209db92bdc09af,e999f17d0e83702d,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/06111.jpg
g_015391,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00573.jpg,66b2ba155d379367d90ab7c03de62decfa1bfa80c5cb5b0af2fa5351b8399ab3,e99df17c0e83702d,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/00573.jpg
g_003369,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05474.jpg,15e45c61dec77fe61636b19e4589c10be42272a097dc59075d632968237d83ed,f8ce99a6a85a5655,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/05474.jpg
g_003370,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10921_1.jpg,15e5f4553111a7100416fce034df46328ee4f7f6ae36debc5f2b80b184b89e10,e2b8c53da75229d6,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10921_1.jpg
g_003370,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12160_1.jpg,491c0334b4d688147271939689649bf106983bf5c33b466a2b211f2077cc609a,e2b8c53da75229d6,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12160_1.jpg
g_003371,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/01577.jpg,15e93aa815560b86fc7cc38c35a2263414bb52bab0d0723768e89b0b344346f2,b20ff5a4d1b2b1a9,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/01577.jpg
g_003372,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/04470.jpg,15ea3a240c1a319bf01273addc4c73441b31c0b0259bb0f364a220fea160b158,914f8b9968e3ec87,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/04470.jpg
g_003373,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10906_1.jpg,15ef4525b830c3b1af1d31b6ea6ee67a925e2a2c1150c78a2359fa9e6fcee7f5,a43e82e9e47e3e19,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10906_1.jpg
g_021599,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/03105.jpg,15f15eb5e12dd4c45cc467c047f45ef85e737198bf68d5a7f6ba3f074b221efe,f438cfd27a470327,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/03105.jpg
g_021599,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/17397.jpg,90401890e9fe1e34ef88efe4e91ebeb4c7b78ce9eab90a6f39a459c0798dc9d1,fc384fd27a470327,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/17397.jpg
g_003375,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09587.jpg,15f2da4f7af4ac10a20e995fa6f5cd6076e3b94b8e2573a168d1702c4bcacb97,aa95cae5fa0d0793,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/09587.jpg
g_003375,test,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10667_1.jpg,a51a4539edbfd780793a52cbf8f049170994b91be17ef0a87e7f4d26293a2a6d,aa95cae5fa0d0793,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/10667_1.jpg
g_003376,val,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01335.jpg,15f65ffee5404c08f090ddbb32ad3e6c2438789ce67934a3bf79158ddac1efcf,efb81b6f8819628e,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/01335.jpg
g_003377,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/05586.jpg,15f74ce5241f1ead9790ec9fdac60093cc44b00be839ad181d4bf97d23da41a9,82b7fe110f7a904f,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/05586.jpg
g_003378,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12021_1.jpg,15f910a37128eda49b99e41fce9b0ba52c637c0b81806dfbaa8cc6575c043ea3,b921cc5373fb05e8,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/12021_1.jpg
g_003379,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/19837.jpg,16015d65ed2ee4861f9da0b90a47d8a9ca99d98b35d3e52660e2abcadc27b0c0,934e7a780027e7cf,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/19837.jpg
g_003380,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/03973.jpg,1604288475528f0ae1d3da14d7ca3d4caeba5aaafe64dda4853b950f505609bf,d6bdd1d235442b99,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/03973.jpg
g_003381,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/06291.jpg,1604de2323dc16cfa8ebb0242126c5e6ee28bad09fde1259ecefb646e24b8279,ef056ba1b93a7458,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/06291.jpg
g_003382,test,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/04545.jpg,1606388bbbdcef07651fafddcc9d082f75e7e855f55cca2d5b1a6fec4b6370da,b3e6cadc15507327,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/04545.jpg
g_003383,train,0,dataset/concrete-crack-images-for-classification-mendeley/Negative/09972.jpg,160951f2bcd993d61e91bd90c41dfdcec632ac186ea3776a23a685bc0bc1a1ef,f41b2c6386d174d7,1,dataset/concrete-crack-images-for-classification-mendeley/Negative/09972.jpg
g_003384,train,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08508.jpg,160ab06460691084ed4ee3b058027f2b6554dea5eeebdd99109d68cffa4ec605,d8cfb6214c93e68d,1,dataset/concrete-crack-images-for-classification-mendeley/Positive/08508.jpg
