path,paired_image_path,label,label_name,source,split
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1615.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1615.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_3042.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_3042.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2552.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2552.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1476.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1476.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1329.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1329.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2805.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2805.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1830.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1830.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1847.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1847.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_552.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_552.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2166.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2166.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_417.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_417.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2559.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2559.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_752.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_752.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_761.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_761.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_936.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_936.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2784.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2784.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_394.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_394.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_452.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_452.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2275.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2275.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2975.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2975.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_232.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_232.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_636.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_636.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2324.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2324.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1716.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1716.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_382.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_382.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_575.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_575.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1042.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1042.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2537.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2537.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_208.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_208.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1268.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1268.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_30.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_30.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_291.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_291.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_204.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_204.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2754.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2754.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2923.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2923.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1876.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1876.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2834.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2834.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1596.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1596.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_958.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_958.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1945.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1945.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1212.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1212.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_155.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_155.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2582.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2582.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_178.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_178.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_176.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_176.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_429.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_429.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_856.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_856.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_7.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_7.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2358.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2358.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2602.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2602.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1758.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1758.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_189.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_189.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1081.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1081.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_757.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_757.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2827.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2827.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2890.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2890.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1633.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1633.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_610.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_610.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_3089.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_3089.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_415.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_415.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_680.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_680.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2446.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2446.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2249.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2249.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2010.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2010.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2911.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2911.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1735.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1735.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_600.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_600.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_9.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_9.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2810.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2810.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_3143.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_3143.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1479.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1479.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_867.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_867.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1507.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1507.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1558.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1558.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_331.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_331.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_918.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_918.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_662.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_662.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1906.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1906.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1033.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1033.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_981.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_981.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2200.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2200.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_406.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_406.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2232.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2232.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2351.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2351.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_389.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_389.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2627.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2627.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_809.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_809.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_718.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_718.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2254.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2254.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2718.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2718.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1535.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1535.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2338.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2338.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2256.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2256.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2483.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2483.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_67.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_67.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_240.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_240.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2428.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2428.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2057.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2057.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1333.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1333.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_369.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_369.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_878.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_878.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_3151.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_3151.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1280.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1280.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1074.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1074.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2594.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2594.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_7.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_7.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_16.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_16.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1335.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1335.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1544.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1544.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2550.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2550.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_176.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_176.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_261.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_261.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2237.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2237.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1975.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1975.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_29.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_29.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1493.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1493.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_164.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_164.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_215.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_215.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_195.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_195.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2122.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2122.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_166.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_166.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_814.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_814.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2089.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2089.jpg,0,normal,multimodal_concrete_crack_audio,test
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_619.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_619.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1559.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1559.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_500.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_500.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1255.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1255.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2822.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2822.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/positive/pos_audio_111.wav,dataset/multimodal-concrete-crack-detection-dataset/image/positive/pos_img_111.jpg,1,acoustic_abnormal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1390.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1390.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_166.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_166.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1321.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1321.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2038.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2038.jpg,0,normal,multimodal_concrete_crack_audio,train
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_2517.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_2517.jpg,0,normal,multimodal_concrete_crack_audio,val
dataset/multimodal-concrete-crack-detection-dataset/audio/negative/neg_audio_1639.wav,dataset/multimodal-concrete-crack-detection-dataset/image/negative/neg_img_1639.jpg,0,normal,multimodal_concrete_crack_audio,train
