path,filename,split,source,storage_class,parent_group,damage,Background,Crack,Spallation,Efflorescence,ExposedBars,CorrosionStain,sha256
dataset/codebrim/classification_dataset/train/background/image_0000343_crop_0000001.png,image_0000343_crop_0000001.png,train,codebrim,background,image_0000343,0,1,0,0,0,0,0,d7301ae8381141102c5393647bc1804df5307946aa3d9dfccb87578d672443aa
dataset/codebrim/classification_dataset/train/background/image_0000343_crop_0000002.png,image_0000343_crop_0000002.png,train,codebrim,background,image_0000343,0,1,0,0,0,0,0,7824dd39fe46bec47e1c075f12745741397e2680a6b2c4faafdfbb499f8e8b21
dataset/codebrim/classification_dataset/train/background/image_0000343_crop_0000003.png,image_0000343_crop_0000003.png,train,codebrim,background,image_0000343,0,1,0,0,0,0,0,e837a26edf4e62f108e14a436acf315a6bcdc247ac8b0fb8d86b1ee9b69b3632
dataset/codebrim/classification_dataset/train/background/image_0000343_crop_0000004.png,image_0000343_crop_0000004.png,train,codebrim,background,image_0000343,0,1,0,0,0,0,0,3a283384cfe2e8478aea0d634d248ebd4a393c31d97fced92c9d57e204afa88b
dataset/codebrim/classification_dataset/train/background/image_0000343_crop_0000005.png,image_0000343_crop_0000005.png,train,codebrim,background,image_0000343,0,1,0,0,0,0,0,6917b07ac9d4b37a0a5c02156580c809336bbdf643ee6e5a81cd691df8e4b228
dataset/codebrim/classification_dataset/train/defects/image_0000344_crop_0000001.png,image_0000344_crop_0000001.png,train,codebrim,defects,image_0000344,1,0,0,1,0,0,0,a9c31d63c7d0ee7c41a43f83674ea180384a8f2e3c4614269360d5150622bd8b
dataset/codebrim/classification_dataset/train/defects/image_0000344_crop_0000002.png,image_0000344_crop_0000002.png,train,codebrim,defects,image_0000344,1,0,0,0,1,0,1,71f0d397678d6831a43016bf4a384b2927cbadb8380dcbe3a6e2affa1499182b
dataset/codebrim/classification_dataset/train/background/image_0000345_crop_0000001.png,image_0000345_crop_0000001.png,train,codebrim,background,image_0000345,0,1,0,0,0,0,0,ebc5210be19f7490a7b3fe1ce02e067b46f22a142e1701983064b94b4ddba2e8
dataset/codebrim/classification_dataset/train/background/image_0000345_crop_0000002.png,image_0000345_crop_0000002.png,train,codebrim,background,image_0000345,0,1,0,0,0,0,0,0ca65c870bd31c1fb6cc53488737eda5f72209ff3edf2edd9174efa3c2e080cb
dataset/codebrim/classification_dataset/train/background/image_0000345_crop_0000003.png,image_0000345_crop_0000003.png,train,codebrim,background,image_0000345,0,1,0,0,0,0,0,d34c446f45be4466f6d0a5f53c10a919c43cb30e463d82261f31396246513d91
dataset/codebrim/classification_dataset/train/background/image_0000345_crop_0000004.png,image_0000345_crop_0000004.png,train,codebrim,background,image_0000345,0,1,0,0,0,0,0,5b3fe3362b12f8445887a87d163131d78868e9775fe67a71032d67b9e015fdd9
dataset/codebrim/classification_dataset/train/background/image_0000345_crop_0000005.png,image_0000345_crop_0000005.png,train,codebrim,background,image_0000345,0,1,0,0,0,0,0,7a327d3d1186e990e9b3bbe3f8a21a5e38ab8dcf895a8bd4f8511f8f3f5565c1
dataset/codebrim/classification_dataset/train/background/image_0000346_crop_0000001.png,image_0000346_crop_0000001.png,train,codebrim,background,image_0000346,0,1,0,0,0,0,0,fe913209eda839838bb202e4cca10dda5f0d155b189fe28b58783c083e8c04d8
dataset/codebrim/classification_dataset/train/background/image_0000346_crop_0000002.png,image_0000346_crop_0000002.png,train,codebrim,background,image_0000346,0,1,0,0,0,0,0,bf0af590ddb131eadf4e96f571ef9b44584a02a2def80ab248a812631d548502
dataset/codebrim/classification_dataset/train/background/image_0000346_crop_0000003.png,image_0000346_crop_0000003.png,train,codebrim,background,image_0000346,0,1,0,0,0,0,0,5b1c4bf020a02671578ae2ac559a75e00ed2e5bcd35af1b0e62b1480c2ee3504
dataset/codebrim/classification_dataset/train/background/image_0000346_crop_0000004.png,image_0000346_crop_0000004.png,train,codebrim,background,image_0000346,0,1,0,0,0,0,0,ccd045789b9578f875e4a7cbdc0cfefe44b94b77e1d8c0d53be8fe41ee037f0d
dataset/codebrim/classification_dataset/train/background/image_0000346_crop_0000005.png,image_0000346_crop_0000005.png,train,codebrim,background,image_0000346,0,1,0,0,0,0,0,b29dda5246abb90c6ae27265ff3dc3e3de8268135de9d7f14eb44d3eedb033c9
dataset/codebrim/classification_dataset/train/background/image_0000347_crop_0000001.png,image_0000347_crop_0000001.png,train,codebrim,background,image_0000347,0,1,0,0,0,0,0,4ef1d150652f86bd3577b84cbff23f935fabba832cb15c10e51ff40ca513562b
dataset/codebrim/classification_dataset/train/background/image_0000347_crop_0000002.png,image_0000347_crop_0000002.png,train,codebrim,background,image_0000347,0,1,0,0,0,0,0,b3eed0b7f7e1af2020c9e5b83a5b25e82b85a5b3ae2b99885d606cb347402f85
dataset/codebrim/classification_dataset/train/background/image_0000347_crop_0000003.png,image_0000347_crop_0000003.png,train,codebrim,background,image_0000347,0,1,0,0,0,0,0,8d1179929197ec364398213433f82ea5ca8791cbe7cf42564ceff2375c3ee9f2
dataset/codebrim/classification_dataset/train/background/image_0000347_crop_0000004.png,image_0000347_crop_0000004.png,train,codebrim,background,image_0000347,0,1,0,0,0,0,0,41b60e30a6b100dcef28498646f058d8c47a608f7b42113ffb89db64b2f8430a
dataset/codebrim/classification_dataset/train/background/image_0000347_crop_0000005.png,image_0000347_crop_0000005.png,train,codebrim,background,image_0000347,0,1,0,0,0,0,0,3f8cf516b90c4d73ea53eb15dd1c2e5399db464171d95f270281329c0cd5fc1e
dataset/codebrim/classification_dataset/train/background/image_0000349_crop_0000001.png,image_0000349_crop_0000001.png,train,codebrim,background,image_0000349,0,1,0,0,0,0,0,c4529fc52986e7a15ecf13010ddff000b52232f4101b98795485894d2621ffd7
dataset/codebrim/classification_dataset/train/background/image_0000349_crop_0000002.png,image_0000349_crop_0000002.png,train,codebrim,background,image_0000349,0,1,0,0,0,0,0,abca3fd5db829fbea6c22689427a08b7eefae59825346798f3fdb5c3c9e0323b
dataset/codebrim/classification_dataset/train/background/image_0000349_crop_0000003.png,image_0000349_crop_0000003.png,train,codebrim,background,image_0000349,0,1,0,0,0,0,0,af4285e13fa476e1c197e7a73a187b1e8f2c656d9a52bd798fb520b9707e8163
dataset/codebrim/classification_dataset/train/background/image_0000349_crop_0000004.png,image_0000349_crop_0000004.png,train,codebrim,background,image_0000349,0,1,0,0,0,0,0,0029e92159529b977bc5434af8ef3011d3fd4593a3feea073658661f3ef1d3d5
dataset/codebrim/classification_dataset/train/background/image_0000349_crop_0000005.png,image_0000349_crop_0000005.png,train,codebrim,background,image_0000349,0,1,0,0,0,0,0,95e1a6c5148bb33862449195cfc015228cdd152a7cabda088c47c904b03a1d38
dataset/codebrim/classification_dataset/train/defects/image_0000350_crop_0000001.png,image_0000350_crop_0000001.png,train,codebrim,defects,image_0000350,1,0,0,1,0,0,1,7397ad021b426ee09a74c78ae3a04a8a70e91ce01eb962b81455c44e2afb3c8d
dataset/codebrim/classification_dataset/train/defects/image_0000350_crop_0000002.png,image_0000350_crop_0000002.png,train,codebrim,defects,image_0000350,1,0,1,1,0,0,1,87e17c862162e8f306a3f91df92dc554cdfcdda864170788159456e79198f05a
dataset/codebrim/classification_dataset/train/defects/image_0000351_crop_0000001.png,image_0000351_crop_0000001.png,train,codebrim,defects,image_0000351,1,0,0,1,1,0,1,4e3b301b5fa48fd8a105b91413cde81bea02f4792216a6263c0100a424f6d4dc
dataset/codebrim/classification_dataset/train/defects/image_0000351_crop_0000002.png,image_0000351_crop_0000002.png,train,codebrim,defects,image_0000351,1,0,1,0,1,0,0,bf2a7e32b928ebb99a7b63fb5f6bd1537f6c6c5a2f89a95c1f0a0ae790f7c66c
dataset/codebrim/classification_dataset/train/defects/image_0000351_crop_0000003.png,image_0000351_crop_0000003.png,train,codebrim,defects,image_0000351,1,0,1,0,0,0,0,ea89070e9a04bab581add569b1012ccad7bce6941845c4bc39ddb48134c7e7de
dataset/codebrim/classification_dataset/train/defects/image_0000351_crop_0000004.png,image_0000351_crop_0000004.png,train,codebrim,defects,image_0000351,1,0,1,0,1,0,1,d3eadcb269a7cb630730d3f02b2f216d8ef3f24f24ed5f980aac9f9d6123fb9a
dataset/codebrim/classification_dataset/train/defects/image_0000351_crop_0000005.png,image_0000351_crop_0000005.png,train,codebrim,defects,image_0000351,1,0,1,0,1,0,1,df0ba5be572559f3b8faa273b6f0fdf6fd467b1cc6a0044775fc4d5a30f9124b
dataset/codebrim/classification_dataset/train/defects/image_0000351_crop_0000006.png,image_0000351_crop_0000006.png,train,codebrim,defects,image_0000351,1,0,0,1,0,0,0,38ca6cf170efb5749783dfe13a79dd9c511e0d2fb177ee64639c9a3c67c554c9
dataset/codebrim/classification_dataset/train/defects/image_0000352_crop_0000001.png,image_0000352_crop_0000001.png,train,codebrim,defects,image_0000352,1,0,0,1,0,1,1,09290f0195ccdcc821825f9b98b2cbe81cdabdcfe4b8392f91503984ca6cd025
dataset/codebrim/classification_dataset/train/defects/image_0000353_crop_0000001.png,image_0000353_crop_0000001.png,train,codebrim,defects,image_0000353,1,0,0,0,1,0,1,82e6471edea83d3062ee0a7e08209f047125f3e659ec4edffecbfe19c82beb44
dataset/codebrim/classification_dataset/train/defects/image_0000353_crop_0000002.png,image_0000353_crop_0000002.png,train,codebrim,defects,image_0000353,1,0,1,0,0,0,1,6e31f6c18e367a7737ee49344fdd72f42e1b869e671705169c2d8ce69abbda3d
dataset/codebrim/classification_dataset/train/defects/image_0000353_crop_0000003.png,image_0000353_crop_0000003.png,train,codebrim,defects,image_0000353,1,0,1,0,0,0,1,616a0a2f7538045f401704a4695624bf45e8ea14d1a6d33248e0d71df59e4f2c
dataset/codebrim/classification_dataset/train/defects/image_0000353_crop_0000004.png,image_0000353_crop_0000004.png,train,codebrim,defects,image_0000353,1,0,1,0,0,0,1,1f2873adf41992117f56f6977e375c488310624b7ea30d9bec582d30dbb3cb1e
dataset/codebrim/classification_dataset/train/defects/image_0000354_crop_0000001.png,image_0000354_crop_0000001.png,train,codebrim,defects,image_0000354,1,0,1,0,1,0,1,ec72ccf2be1579247585f0dbb2f57092b2d59e0de5cc56436dd2230192a53e1a
dataset/codebrim/classification_dataset/train/defects/image_0000355_crop_0000001.png,image_0000355_crop_0000001.png,train,codebrim,defects,image_0000355,1,0,1,1,1,0,1,952b391e124432049b46f5b4138e5a3c31d58dbb04a54e8c29be23f15442bf06
dataset/codebrim/classification_dataset/train/defects/image_0000355_crop_0000002.png,image_0000355_crop_0000002.png,train,codebrim,defects,image_0000355,1,0,1,0,1,0,1,cc5c92607144ac5024d073c657d45581d6542ee4177fd7b58e823b34319ab972
dataset/codebrim/classification_dataset/train/defects/image_0000355_crop_0000003.png,image_0000355_crop_0000003.png,train,codebrim,defects,image_0000355,1,0,0,1,1,0,1,aae1c9eddcfb16f819d0d5b7c44b83815eb8e008086607cb301306ff59140a90
dataset/codebrim/classification_dataset/train/defects/image_0000355_crop_0000004.png,image_0000355_crop_0000004.png,train,codebrim,defects,image_0000355,1,0,1,0,0,0,1,548357bdc0497f71c6cf722d2ac71bbd7bdd8bbb94e27629234fb66043091805
dataset/codebrim/classification_dataset/train/defects/image_0000356_crop_0000001.png,image_0000356_crop_0000001.png,train,codebrim,defects,image_0000356,1,0,0,1,0,1,1,4c87eab317fc9c1a438ef0fd33aa1a706d334415ad9f218ca8c6c7db87b509fd
dataset/codebrim/classification_dataset/train/defects/image_0000356_crop_0000002.png,image_0000356_crop_0000002.png,train,codebrim,defects,image_0000356,1,0,0,1,0,1,1,0a5f8cdea3a0152eaf84d60b39a9b98bf9c58dbcde3b3da27b99ba8cde217a5c
dataset/codebrim/classification_dataset/train/defects/image_0000356_crop_0000003.png,image_0000356_crop_0000003.png,train,codebrim,defects,image_0000356,1,0,0,1,0,1,1,43a705758af8fd19932f23a2ef34b57aaf947c03a21c409ec07b1218b5e098d8
dataset/codebrim/classification_dataset/train/defects/image_0000356_crop_0000004.png,image_0000356_crop_0000004.png,train,codebrim,defects,image_0000356,1,0,0,1,0,1,1,3d93b342ed4facb9015808c72271a1c6a13939679dabef1dd15ce02f86efe8de
dataset/codebrim/classification_dataset/train/background/image_0000358_crop_0000001.png,image_0000358_crop_0000001.png,train,codebrim,background,image_0000358,0,1,0,0,0,0,0,ff943a1860ed769b0eb8a5069ffc3c86b9c285276f6f6cf903d9255a2cf17daf
dataset/codebrim/classification_dataset/train/background/image_0000358_crop_0000002.png,image_0000358_crop_0000002.png,train,codebrim,background,image_0000358,0,1,0,0,0,0,0,bf15ce2219e4853a4d203871731df022a418ef3bb5c97a2bc6ae1c049dfef604
dataset/codebrim/classification_dataset/train/background/image_0000358_crop_0000003.png,image_0000358_crop_0000003.png,train,codebrim,background,image_0000358,0,1,0,0,0,0,0,527b524b545715f9e28b46a06e9cfb3e36cc37ffac18f8627d0417721372be7d
dataset/codebrim/classification_dataset/train/background/image_0000358_crop_0000004.png,image_0000358_crop_0000004.png,train,codebrim,background,image_0000358,0,1,0,0,0,0,0,8fdeabe8012198d0fda12b07d68ba4fd0bf3ffb984ffb5132ff7193657a9d404
dataset/codebrim/classification_dataset/train/background/image_0000358_crop_0000005.png,image_0000358_crop_0000005.png,train,codebrim,background,image_0000358,0,1,0,0,0,0,0,7e42c87c157e51d549e7bf45bc311de1c89b0c4c317bdaca6b8160a3901517b6
dataset/codebrim/classification_dataset/train/background/image_0000360_crop_0000001.png,image_0000360_crop_0000001.png,train,codebrim,background,image_0000360,0,1,0,0,0,0,0,dd6e5d7d515de671a1a0fda2dffcddedbb0e6c67af58f0b0877ba582c056eb34
dataset/codebrim/classification_dataset/train/background/image_0000360_crop_0000002.png,image_0000360_crop_0000002.png,train,codebrim,background,image_0000360,0,1,0,0,0,0,0,5884c0d4fd427a387a2a9282fd650ce284a31695767a2c5fff5530cfa76cb1e5
dataset/codebrim/classification_dataset/train/background/image_0000360_crop_0000003.png,image_0000360_crop_0000003.png,train,codebrim,background,image_0000360,0,1,0,0,0,0,0,8ad376cdd291df22199473042eeb8b41f77c39d8c27a883a8fd401bed2843e91
dataset/codebrim/classification_dataset/train/background/image_0000360_crop_0000004.png,image_0000360_crop_0000004.png,train,codebrim,background,image_0000360,0,1,0,0,0,0,0,56dbfb0d093b1e714267e2bfb75e2bf0b4a451fcfc4ddf0a9edbe7aaa4383e9b
dataset/codebrim/classification_dataset/train/background/image_0000360_crop_0000005.png,image_0000360_crop_0000005.png,train,codebrim,background,image_0000360,0,1,0,0,0,0,0,1fccdd612082fa1efa9327ef5e16783dcbf15bdea4ee14a6b9dd6dd9b8b1a48e
dataset/codebrim/classification_dataset/train/background/image_0000361_crop_0000001.png,image_0000361_crop_0000001.png,train,codebrim,background,image_0000361,0,1,0,0,0,0,0,df5752101e2a59d983abfa7e21bcce10a322e77eeaf9ce9356907fa8fae52d51
dataset/codebrim/classification_dataset/train/background/image_0000361_crop_0000002.png,image_0000361_crop_0000002.png,train,codebrim,background,image_0000361,0,1,0,0,0,0,0,2a510fb08252488b59b8a469aeb255d50d424df19e09bd3616a1b99fdc411a0c
dataset/codebrim/classification_dataset/train/background/image_0000361_crop_0000003.png,image_0000361_crop_0000003.png,train,codebrim,background,image_0000361,0,1,0,0,0,0,0,78b1aa577c83e7d0dd69e83c36716ab2d8d56a3f631f248544f8f145e13a6b1f
dataset/codebrim/classification_dataset/train/background/image_0000361_crop_0000004.png,image_0000361_crop_0000004.png,train,codebrim,background,image_0000361,0,1,0,0,0,0,0,36528af8f657fb596cadbcb4f89dd6f21b8f10b74ec417ed55cc929644cb0e41
dataset/codebrim/classification_dataset/train/background/image_0000361_crop_0000005.png,image_0000361_crop_0000005.png,train,codebrim,background,image_0000361,0,1,0,0,0,0,0,ee640d8e6e52e960989f0e3d139b51c8f1975a7b38d0e5f8514f5e0c853b0a45
dataset/codebrim/classification_dataset/train/background/image_0000362_crop_0000001.png,image_0000362_crop_0000001.png,train,codebrim,background,image_0000362,0,1,0,0,0,0,0,caecad6f4423919de1d5bc5213374ec5bbb33c93acde9ff0865287cc94d4c3f9
dataset/codebrim/classification_dataset/train/background/image_0000362_crop_0000002.png,image_0000362_crop_0000002.png,train,codebrim,background,image_0000362,0,1,0,0,0,0,0,111feae5bddc08f2027a36efa2dcd475aab0f793cd28b3a9350c23728e12f36a
dataset/codebrim/classification_dataset/train/background/image_0000362_crop_0000003.png,image_0000362_crop_0000003.png,train,codebrim,background,image_0000362,0,1,0,0,0,0,0,bb9911b8591834699111fdc87192c730c48d630d2cc821d0398901db0420e99f
dataset/codebrim/classification_dataset/train/background/image_0000362_crop_0000004.png,image_0000362_crop_0000004.png,train,codebrim,background,image_0000362,0,1,0,0,0,0,0,1ad1f2e9e920484ce0f5817f4c8cbff60079960be184f7c1dbd1d51fe5925bb6
dataset/codebrim/classification_dataset/train/background/image_0000362_crop_0000005.png,image_0000362_crop_0000005.png,train,codebrim,background,image_0000362,0,1,0,0,0,0,0,54e1a6acdfa8934336fec6f7f772f688c6ffb2533b3942b6eb86304c7180742e
dataset/codebrim/classification_dataset/train/defects/image_0000364_crop_0000001.png,image_0000364_crop_0000001.png,train,codebrim,defects,image_0000364,1,0,0,1,0,0,1,fd1b90c9a5be07cd9e09c5e0d9c117402b774c3c1c614950dfa0fe57e770cbf9
dataset/codebrim/classification_dataset/train/defects/image_0000364_crop_0000002.png,image_0000364_crop_0000002.png,train,codebrim,defects,image_0000364,1,0,1,1,0,0,0,6988336c544c3a897c975ff9978684a6fb35c1b7ecf4d920ef7af415dce6709a
dataset/codebrim/classification_dataset/train/defects/image_0000364_crop_0000003.png,image_0000364_crop_0000003.png,train,codebrim,defects,image_0000364,1,0,1,0,0,0,1,0846808a1d0e14315f89258c0af8354893369d614b4f55e40d619b5a7ae082c5
dataset/codebrim/classification_dataset/train/defects/image_0000364_crop_0000004.png,image_0000364_crop_0000004.png,train,codebrim,defects,image_0000364,1,0,1,0,0,0,0,644021b91972bbf9fed092ca811784d27762e6ee8e13cdab2f144a9338ca204b
dataset/codebrim/classification_dataset/train/defects/image_0000364_crop_0000005.png,image_0000364_crop_0000005.png,train,codebrim,defects,image_0000364,1,0,1,0,0,0,1,d04a8d9ae0633169b8e7488d9e3a94eeaf39acbc044f4ad39b103680d39299a3
dataset/codebrim/classification_dataset/train/defects/image_0000365_crop_0000001.png,image_0000365_crop_0000001.png,train,codebrim,defects,image_0000365,1,0,1,1,0,0,1,5629b821896c4530a963256363ed417bec1deb792b4685d61662e143ce5daa25
dataset/codebrim/classification_dataset/train/defects/image_0000365_crop_0000002.png,image_0000365_crop_0000002.png,train,codebrim,defects,image_0000365,1,0,0,1,0,0,0,1cc35269c5c18598bb9a5fee7c02b90ff98464656434096c5d028d52a9224ac1
dataset/codebrim/classification_dataset/train/defects/image_0000365_crop_0000003.png,image_0000365_crop_0000003.png,train,codebrim,defects,image_0000365,1,0,0,1,0,0,0,063fd5b4787570fc868f2091797544d362481f917cc48336b96f734722ca5601
dataset/codebrim/classification_dataset/train/background/image_0000366_crop_0000001.png,image_0000366_crop_0000001.png,train,codebrim,background,image_0000366,0,1,0,0,0,0,0,efde877b654480a1bfa6cc03fef6974a12949fc1d204c5ca28c69b556ccf7164
dataset/codebrim/classification_dataset/train/background/image_0000366_crop_0000002.png,image_0000366_crop_0000002.png,train,codebrim,background,image_0000366,0,1,0,0,0,0,0,35aa3dadfc268f43fa40c42d64eedc3c33ef212610b7941e299dadc98893ca21
dataset/codebrim/classification_dataset/train/background/image_0000366_crop_0000003.png,image_0000366_crop_0000003.png,train,codebrim,background,image_0000366,0,1,0,0,0,0,0,c89cd1cf29144813ebd511c19a09a9ae4196a617e4d38953132738ff3744f49b
dataset/codebrim/classification_dataset/train/background/image_0000366_crop_0000004.png,image_0000366_crop_0000004.png,train,codebrim,background,image_0000366,0,1,0,0,0,0,0,317cc411493468196559cceacc670de00c45e807f634972318e0ef63adf42b33
dataset/codebrim/classification_dataset/train/background/image_0000366_crop_0000005.png,image_0000366_crop_0000005.png,train,codebrim,background,image_0000366,0,1,0,0,0,0,0,925f18be8cdd0fa16b8ea46bff908c4432d32bb4de8eb72dff2b7ef1efc7bea0
dataset/codebrim/classification_dataset/train/defects/image_0000367_crop_0000001.png,image_0000367_crop_0000001.png,train,codebrim,defects,image_0000367,1,0,1,0,0,0,0,29ae46445896174f6a8fb02689f416f571cc7aca1011cfbc151f26aa3c53dd7a
dataset/codebrim/classification_dataset/train/defects/image_0000368_crop_0000001.png,image_0000368_crop_0000001.png,train,codebrim,defects,image_0000368,1,0,0,0,1,0,1,87d106fc9add6bf2b606f5944fcceb4d780af0e29c588bb25c7148134e67b42a
dataset/codebrim/classification_dataset/train/defects/image_0000369_crop_0000001.png,image_0000369_crop_0000001.png,train,codebrim,defects,image_0000369,1,0,1,0,1,0,1,03bdd57431a2e2ef3cace5d0463ec7df1f9c7f36aaf07337f04b17e733dcb024
dataset/codebrim/classification_dataset/train/defects/image_0000369_crop_0000002.png,image_0000369_crop_0000002.png,train,codebrim,defects,image_0000369,1,0,0,1,1,0,1,2a782a256245517ec7fd19b2966fe4960224907df614660b77012ee489bc713d
dataset/codebrim/classification_dataset/train/background/image_0000371_crop_0000001.png,image_0000371_crop_0000001.png,train,codebrim,background,image_0000371,0,1,0,0,0,0,0,739aefc084b8b65c8e6815b5b7e81760a1cd448d42514ad8fb2b0139fcbcadd9
dataset/codebrim/classification_dataset/train/background/image_0000371_crop_0000002.png,image_0000371_crop_0000002.png,train,codebrim,background,image_0000371,0,1,0,0,0,0,0,b579b78298918e31c12069ff505d4a352f826231a2995bc5fd5f2c003c5af7a8
dataset/codebrim/classification_dataset/train/background/image_0000371_crop_0000003.png,image_0000371_crop_0000003.png,train,codebrim,background,image_0000371,0,1,0,0,0,0,0,e5565ba2ab65fc8ad4132936ea973f5b3200f5007f015d71839b5cc43b7841d4
dataset/codebrim/classification_dataset/train/background/image_0000371_crop_0000004.png,image_0000371_crop_0000004.png,train,codebrim,background,image_0000371,0,1,0,0,0,0,0,058ef6597517a1086b3a334de9ddb4a0452be53474280e6f0d00da035b37e61e
dataset/codebrim/classification_dataset/train/background/image_0000371_crop_0000005.png,image_0000371_crop_0000005.png,train,codebrim,background,image_0000371,0,1,0,0,0,0,0,8ba801a1acf9c2d6901d9aa9532b19f9dc213586310c355a9050f40e0d5092eb
dataset/codebrim/classification_dataset/train/background/image_0000372_crop_0000001.png,image_0000372_crop_0000001.png,train,codebrim,background,image_0000372,0,1,0,0,0,0,0,d8b6110058c36e1fee98a2022b115ae03f423dd274599fecf318c7b4ada1425d
dataset/codebrim/classification_dataset/train/background/image_0000372_crop_0000002.png,image_0000372_crop_0000002.png,train,codebrim,background,image_0000372,0,1,0,0,0,0,0,017fdd8e340c500c31d47033bf8bdf5d57fc8e15271557d0a648257a650ed1b5
dataset/codebrim/classification_dataset/train/background/image_0000372_crop_0000003.png,image_0000372_crop_0000003.png,train,codebrim,background,image_0000372,0,1,0,0,0,0,0,0e1b72bb5beb079a319a2ed1e9d9121c216d248339fd14bd61aecdd2486e241c
dataset/codebrim/classification_dataset/train/background/image_0000372_crop_0000004.png,image_0000372_crop_0000004.png,train,codebrim,background,image_0000372,0,1,0,0,0,0,0,5b88a51a9cc29c2f6256c09e16f9c44f36028224ea7472ff54a8c080df0cb54d
dataset/codebrim/classification_dataset/train/background/image_0000372_crop_0000005.png,image_0000372_crop_0000005.png,train,codebrim,background,image_0000372,0,1,0,0,0,0,0,a39eae4931b30e600909c4ca44715cc6af8a6f280e397b105af379dc9d4d3b9d
dataset/codebrim/classification_dataset/train/background/image_0000374_crop_0000001.png,image_0000374_crop_0000001.png,train,codebrim,background,image_0000374,0,1,0,0,0,0,0,c3c604a520eddced4cbb9cdf943dd77c9bb21f55a6fc170d2aa351ac551a4ac5
dataset/codebrim/classification_dataset/train/background/image_0000374_crop_0000002.png,image_0000374_crop_0000002.png,train,codebrim,background,image_0000374,0,1,0,0,0,0,0,cc7cd7c0f3dbf7fd0ac306d43a448b8e4b008b869d9f239c1e7fbdff737433bd
dataset/codebrim/classification_dataset/train/background/image_0000374_crop_0000003.png,image_0000374_crop_0000003.png,train,codebrim,background,image_0000374,0,1,0,0,0,0,0,a63d9f75d9e9490d0eba6fe5768321cfcfcc412c5089e5522a251d156e3797d6
dataset/codebrim/classification_dataset/train/background/image_0000374_crop_0000004.png,image_0000374_crop_0000004.png,train,codebrim,background,image_0000374,0,1,0,0,0,0,0,420cc8f6e7811fb812a381473b3e2b532948b986ed565230631b30655a753fc4
dataset/codebrim/classification_dataset/train/background/image_0000374_crop_0000005.png,image_0000374_crop_0000005.png,train,codebrim,background,image_0000374,0,1,0,0,0,0,0,dc313dad700af8dc2c81ebc3e7262e79a8a64daa33f50dbc9dfcf1b6072aeb1d
dataset/codebrim/classification_dataset/train/background/image_0000375_crop_0000001.png,image_0000375_crop_0000001.png,train,codebrim,background,image_0000375,0,1,0,0,0,0,0,489838e8a8aaea71f12cae606fa147b4286b22131162f9f4c7afc680e5a1a4dc
dataset/codebrim/classification_dataset/train/background/image_0000375_crop_0000002.png,image_0000375_crop_0000002.png,train,codebrim,background,image_0000375,0,1,0,0,0,0,0,3921065e446ca2e1f1002de7d5f7256f428e107a34ce4d1ae2c49c408f58f688
dataset/codebrim/classification_dataset/train/background/image_0000375_crop_0000003.png,image_0000375_crop_0000003.png,train,codebrim,background,image_0000375,0,1,0,0,0,0,0,339e2abfbab57bcbcb2ea501032207cabb2afb4e4e6ba210277a462970ce58fb
dataset/codebrim/classification_dataset/train/background/image_0000375_crop_0000004.png,image_0000375_crop_0000004.png,train,codebrim,background,image_0000375,0,1,0,0,0,0,0,5212167ca3e9eda638938839c31d14d5b2e9939741e5c62953a5edaccae8f5c0
dataset/codebrim/classification_dataset/train/background/image_0000375_crop_0000005.png,image_0000375_crop_0000005.png,train,codebrim,background,image_0000375,0,1,0,0,0,0,0,8d588e75cff462af1405dc123a6a91f9752b21668dbffe3c3062bd01abf5bb46
dataset/codebrim/classification_dataset/train/background/image_0000376_crop_0000001.png,image_0000376_crop_0000001.png,train,codebrim,background,image_0000376,0,1,0,0,0,0,0,22d9f314dcd8f1a8847d0766af399fd6c18febefdd0c95d301f28714ffaf71a9
dataset/codebrim/classification_dataset/train/background/image_0000376_crop_0000002.png,image_0000376_crop_0000002.png,train,codebrim,background,image_0000376,0,1,0,0,0,0,0,cbbb16193cb135375c1f992c8da723f3342df9200dfde556c97f985163d4f396
dataset/codebrim/classification_dataset/train/background/image_0000376_crop_0000003.png,image_0000376_crop_0000003.png,train,codebrim,background,image_0000376,0,1,0,0,0,0,0,b91708bd93d9e697dcc20ac37dbcc7d2d5b1ea8eee13fb4635c1cc7979d135da
dataset/codebrim/classification_dataset/train/background/image_0000376_crop_0000004.png,image_0000376_crop_0000004.png,train,codebrim,background,image_0000376,0,1,0,0,0,0,0,868a2c7472d6dc1d4c0d7bafd1811cdf76e963a61871050bca6b60ad9a4411a7
dataset/codebrim/classification_dataset/train/background/image_0000376_crop_0000005.png,image_0000376_crop_0000005.png,train,codebrim,background,image_0000376,0,1,0,0,0,0,0,50001720803cad4101f643bfa9b07b6bfcdcd7045c90ee72e959510dc67e340c
dataset/codebrim/classification_dataset/train/background/image_0000377_crop_0000001.png,image_0000377_crop_0000001.png,train,codebrim,background,image_0000377,0,1,0,0,0,0,0,64ad5b3d58735353eb1ebc331610b3cb66892cfabc58adea5da528f67ad4b266
dataset/codebrim/classification_dataset/train/background/image_0000377_crop_0000002.png,image_0000377_crop_0000002.png,train,codebrim,background,image_0000377,0,1,0,0,0,0,0,2d4050ddc8f0b2c8fbde311719afde90df0e7074b032a90b3c8307cbae665ced
